t,t_rel,cpu_idle,cpu_iowait,cpu_irq,cpu_nice,cpu_softirq,cpu_steal,cpu_system,cpu_user,ctxt,mem_Cached,mem_Dirty,mem_MemAvailable,mem_MemFree,mem_MemTotal,mem_SwapCached,mem_Writeback,mem_WritebackTmp,procs_blocked,procs_running,psi_cpu_full_total,psi_cpu_some_total,psi_io_full_total,psi_io_some_total,psi_memory_full_total,psi_memory_some_total,vm_nr_dirty,vm_nr_writeback,vm_pgfault,vm_pgmajfault,vm_pgpgin,vm_pgpgout,vm_pswpout
1789279458.5465965,0.0,1745871,34614,0,360,23786,0,262858,771850,7601624,101340,0,15742780,15805252,16335496,360,0,0,0,2,0,74433943,77220600,79385379,12117385,12768270,0,0,42699864,10537,306465732,278958992,493
1789279458.7970743,0.25,1746073,34624,0,360,23789,0,262867,771922,7602802,141080,60,15725340,15757412,16335496,360,0,0,1,1,0,74436096,77238008,79402935,12117385,12768270,15,0,42702658,10552,306509472,278958992,493
1789279459.047768,0.501,1746348,34631,0,360,23792,0,262875,771932,7604295,196844,60,15698800,15673424,16335496,360,0,0,0,3,0,74436600,77262983,79427913,12117385,12768270,15,0,42712047,10581,306567352,278958992,493
1789279459.2983973,0.752,1746614,34643,0,360,23794,0,262880,771950,7606593,218424,92,15678876,15631708,16335496,360,0,0,0,3,0,74437792,77363416,79528354,12117385,12768270,23,0,42717084,10587,306588612,278958992,493
1789279459.5491433,1.003,1746865,34645,0,360,23798,0,262890,771987,7608953,222516,92,15650364,15599320,16335496,360,0,0,1,4,0,74438930,77372246,79537185,12117385,12768270,23,0,42730631,10587,306592652,278959024,493
1789279459.7999043,1.253,1747117,34651,0,360,23804,0,262894,772024,7610627,234816,92,15614068,15550508,16335496,360,0,0,0,2,0,74439452,77404357,79569295,12117385,12768270,23,0,42740859,10587,306605088,278959024,493
1789279460.0506115,1.504,1747372,34655,0,360,23808,0,262898,772060,7613281,241308,92,15602224,15532148,16335496,360,0,0,0,2,0,74440051,77430399,79595338,12117385,12768270,23,0,42743943,10587,306611608,278959024,493
1789279460.3011906,1.755,1747616,34663,0,360,23816,0,262904,772090,7614558,252760,92,15556884,15475108,16335496,360,0,0,1,4,0,74474996,77467839,79632787,12117385,12768270,23,0,42745502,10590,306623240,278959024,493
1789279460.5518491,2.005,1747868,34673,0,360,23824,0,262905,772120,7615421,262476,92,15582260,15490740,16335496,360,0,0,0,3,0,74491617,77518532,79683479,12117385,12768270,23,0,42747428,10591,306632884,278959024,493
1789279460.802681,2.256,1748118,34675,0,360,23824,0,262906,772162,7616663,264768,92,15566164,15472352,16335496,360,0,0,0,5,0,74491952,77531383,79696330,12117385,12768270,23,0,42753266,10592,306635272,278959024,493
1789279461.0533545,2.507,1748368,34677,0,360,23828,0,262911,772204,7618318,266656,92,15555096,15459380,16335496,360,0,0,0,2,0,74492247,77536939,79701887,12117385,12768270,23,0,42757658,10593,306637044,278959028,493
1789279461.3038783,2.757,1748648,34684,0,360,23830,0,262918,772212,7619246,368628,92,15544300,15345676,16335496,360,0,0,0,2,0,74492870,77603114,79768072,12117385,12768270,23,0,42762338,10630,306740280,278959028,493
1789279461.5613737,3.015,1748926,34691,0,360,23830,0,262921,772228,7620188,391092,92,15523624,15302152,16335496,360,0,0,1,1,0,74493600,77671680,79836638,12117385,12768270,23,0,42769856,10667,306762960,278959028,493
1789279461.8118892,3.265,1749180,34695,0,360,23837,0,262924,772267,7621958,403768,92,15513884,15279808,16335496,360,0,0,0,3,0,74494164,77686169,79851127,12117385,12768270,23,0,42775110,10672,306775692,278959028,493
1789279462.0625834,3.516,1749418,34698,0,360,23841,0,262932,772318,7623425,408556,92,15481728,15242620,16335496,360,0,0,0,4,0,74494481,77697831,79862789,12117385,12768270,23,0,42786792,10672,306780504,278959028,493
1789279462.3132844,3.767,1749648,34700,0,360,23844,0,262937,772380,7624362,414580,92,15453124,15207772,16335496,360,0,0,0,2,0,74496222,77706314,79871272,12117385,12768270,23,0,42794831,10672,306786728,278959028,493
1789279462.5637887,4.017,1749888,34702,0,360,23846,0,262952,772421,7627233,423800,92,15396112,15141648,16335496,360,0,0,1,3,0,74498598,77712308,79877266,12117385,12768270,23,0,42802955,10673,306795980,278959028,493
1789279462.8147452,4.268,1750105,34703,0,360,23848,0,262958,772485,7628393,425368,92,15415384,15159548,16335496,360,0,0,0,2,0,74498781,77715889,79880847,12117385,12768270,23,0,42805245,10673,306797432,278959028,493
1789279463.0655384,4.519,1750375,34705,0,360,23852,0,262961,772508,7629400,429352,92,15412324,15152480,16335496,360,0,0,0,2,0,74499276,77723628,79888587,12117385,12768270,23,0,42806446,10674,306801424,278959028,493
1789279465.0420616,6.495,1750625,34707,0,360,23855,0,262965,772551,7630944,433588,148,15390836,15125848,16335496,360,0,0,0,2,0,74499575,77734559,79899517,12117385,12768270,37,0,42812474,10674,306806404,278959028,493
1789279465.292891,6.746,1750877,34709,0,360,23856,0,262968,772594,7632160,437976,148,15380836,15111228,16335496,360,0,0,0,3,0,74499885,77746265,79911224,12117385,12768270,37,0,42816448,10674,306810916,278959028,493
1789279465.5437655,6.997,1751130,34710,0,360,23858,0,262969,772638,7633973,438236,300,15372048,15102420,16335496,360,0,0,0,3,0,74500153,77747045,79912010,12117385,12768270,75,0,42818288,10674,306810940,278959192,493
1789279465.794463,7.248,1751364,34710,0,360,23861,0,262976,772698,7638082,438244,300,15364852,15095188,16335496,360,0,0,0,4,0,74500662,77747291,79912256,12117385,12768270,75,0,42821136,10674,306810948,278959192,493
1789279466.0451481,7.499,1751594,34710,0,360,23864,0,262980,772764,7640674,446480,300,15356600,15078724,16335496,360,0,0,0,3,0,74500978,77749469,79914434,12117385,12768270,75,0,42823535,10675,306819176,278959192,493
1789279466.2958457,7.749,1751829,34711,0,360,23867,0,262984,772824,7642358,446740,300,15352536,15074132,16335496,360,0,0,0,5,0,74501232,77752890,79917855,12117385,12768270,75,0,42827301,10675,306819640,278959192,493
1789279466.5463705,8.0,1752056,34718,0,360,23875,0,262988,772876,7643712,447492,300,15338552,15059708,16335496,360,0,0,1,3,0,74520916,77778426,79943391,12117385,12768270,75,0,42828978,10675,306820188,278959192,493
1789279466.79712,8.251,1752316,34731,0,360,23884,0,262989,772889,7644301,455840,300,15343048,15055556,16335496,360,0,0,0,3,0,74564982,77868328,80033293,12117385,12768270,75,0,42830182,10675,306828764,278959192,493
1789279467.047975,8.501,1752583,34733,0,360,23887,0,262991,772919,7645065,457644,300,15330652,15041808,16335496,360,0,0,1,1,0,74565186,77873824,80038789,12117385,12768270,75,0,42833298,10675,306830456,278959192,493
1789279467.2984998,8.752,1752834,34735,0,360,23889,0,262993,772962,7645865,460892,300,15310848,15018572,16335496,360,0,0,0,3,0,74565443,77884996,80049961,12117385,12768270,75,0,42838137,10675,306833820,278959192,493
